###### This file has been automatically generated #####
######             EDIT WITH CARE!!!              #####
# Generated: 2026-02-27 11:11:38
# Workspace: /Users/benthosyy/Desktop/CreateStreamNetwork_PythonV/DEM_AR_0227
#                   Segment  Cut/Bank     Cut     Segment
#  Col  Row  ID      Length   Height     Width     Aspect   SINK?
#                     (m)      (m)        (m)       (d)    (optional)
#
   43    12     1    13.8593     0.1000    0.5000         11
   43    13     1    27.7185     0.1000    0.5000         11
   43    14     1    27.7185     0.1000    0.5000         11
   43    15     1    27.7185     0.1000    0.5000         11
   43    16     1    39.8211     0.1000    0.5000         11
   42    17     1    13.8593     0.1000    0.5000         11
   11    19     2    13.7692     0.1000    0.5000        280
   12    19     2    27.5384     0.1000    0.5000        280
   13    19     2    39.8211     0.1000    0.5000        280
   21    19     2    27.5384     0.1000    0.5000        280
   22    19     2    27.5384     0.1000    0.5000        280
   23    19     2    39.8211     0.1000    0.5000        280
   14    20     2    27.5384     0.1000    0.5000        280
   15    20     2    27.5384     0.1000    0.5000        280
   16    20     2    27.5384     0.1000    0.5000        280
   17    20     2    27.5384     0.1000    0.5000        280
   18    20     2    27.5384     0.1000    0.5000        280
   19    20     2    27.5384     0.1000    0.5000        280
   20    20     2    39.8211     0.1000    0.5000        280
   24    20     2    39.8211     0.1000    0.5000        280
   25    21     2    27.5384     0.1000    0.5000        280
   26    21     2    27.5384     0.1000    0.5000        280
   27    21     2    39.8211     0.1000    0.5000        280
   28    22     2    13.7692     0.1000    0.5000        280
   62    16     3    28.1270     0.1000    0.5000         42
   63    16     3    14.0635     0.1000    0.5000         42
   61    17     3    39.8211     0.1000    0.5000         42
   59    18     3    28.1270     0.1000    0.5000         42
   60    18     3    39.8211     0.1000    0.5000         42
   58    19     3    28.1270     0.1000    0.5000         42
   58    20     3    39.8211     0.1000    0.5000         42
   58    21     3    28.1270     0.1000    0.5000         42
   58    22     3    28.1270     0.1000    0.5000         42
   57    23     3    39.8211     0.1000    0.5000         42
   56    24     3    39.8211     0.1000    0.5000         42
   55    25     3    14.0635     0.1000    0.5000         42
   19    39     4    13.8593     0.1000    0.5000        283
   19    40     4    27.7185     0.1000    0.5000        283
   19    41     4    27.7185     0.1000    0.5000        283
   25    41     4    27.7185     0.1000    0.5000        283
   26    41     4    27.7185     0.1000    0.5000        283
   20    42     4    39.8211     0.1000    0.5000        283
   21    42     4    27.7185     0.1000    0.5000        283
   22    42     4    27.7185     0.1000    0.5000        283
   23    42     4    27.7185     0.1000    0.5000        283
   24    42     4    27.7185     0.1000    0.5000        283
   25    42     4    13.8593     0.1000    0.5000        283
   27    42     4    39.8211     0.1000    0.5000        283
   28    42     4    27.7185     0.1000    0.5000        283
   29    42     4    27.7185     0.1000    0.5000        283
   30    42     4    27.7185     0.1000    0.5000        283
   31    43     4    39.8211     0.1000    0.5000        283
   32    43     4    27.7185     0.1000    0.5000        283
   33    43     4    27.7185     0.1000    0.5000        283
   34    43     4    27.7185     0.1000    0.5000        283
   35    43     4    27.7185     0.1000    0.5000        283
   36    43     4    27.7185     0.1000    0.5000        283
   37    43     4    13.8593     0.1000    0.5000        283
   37    43     5     9.3859     0.1000    0.5000         90
   38    43     5    18.7718     0.1000    0.5000         90
   38    44     6     9.3859     0.1000    0.5000        270
   39    44     6    18.7718     0.1000    0.5000        270
   39    44     7    13.4201     0.1000    0.5000        127
   40    44     7    39.8211     0.1000    0.5000        127
   41    45     7    39.8211     0.1000    0.5000        127
   42    46     7    39.8211     0.1000    0.5000        127
   43    47     7    13.4201     0.1000    0.5000        127
   43    47     8     9.3859     0.1000    0.5000        270
   44    47     8    18.7718     0.1000    0.5000        270
   38    43     9    14.0789     0.1000    0.5000          0
   38    44     9    14.0789     0.1000    0.5000          0
   47    43    10     9.3859     0.1000    0.5000         90
   48    43    10    18.7718     0.1000    0.5000         90
   44    26    11    13.4432     0.1000    0.5000        324
   45    27    11    39.8211     0.1000    0.5000        324
   46    28    11    39.8211     0.1000    0.5000        324
   47    29    11    39.8211     0.1000    0.5000        324
   47    30    11    26.8864     0.1000    0.5000        324
   48    31    11    39.8211     0.1000    0.5000        324
   48    32    11    39.8211     0.1000    0.5000        324
   49    33    11    13.4432     0.1000    0.5000        324
   28    22    12    13.2737     0.1000    0.5000        135
   29    23    12    26.5474     0.1000    0.5000        135
   43    26    13     9.3859     0.1000    0.5000        270
   44    26    13    18.7718     0.1000    0.5000        270
   44    48    14    13.5214     0.1000    0.5000         31
   43    49    14    39.8211     0.1000    0.5000         31
   42    50    14    39.8211     0.1000    0.5000         31
   42    51    14    27.0429     0.1000    0.5000         31
   41    52    14    39.8211     0.1000    0.5000         31
   41    53    14    13.5214     0.1000    0.5000         31
   38    41    15    13.2737     0.1000    0.5000          0
   39    42    15    39.8211     0.1000    0.5000          0
   38    43    15    13.2737     0.1000    0.5000          0
   39    43    15    13.2737     0.1000    0.5000          0
   58    41    16    27.7551     0.1000    0.5000         80
   59    41    16    13.8776     0.1000    0.5000         80
   53    42    16    27.7551     0.1000    0.5000         80
   54    42    16    27.7551     0.1000    0.5000         80
   55    42    16    27.7551     0.1000    0.5000         80
   56    42    16    27.7551     0.1000    0.5000         80
   57    42    16    39.8211     0.1000    0.5000         80
   48    43    16    13.8776     0.1000    0.5000         80
   49    43    16    27.7551     0.1000    0.5000         80
   50    43    16    27.7551     0.1000    0.5000         80
   51    43    16    27.7551     0.1000    0.5000         80
   52    43    16    39.8211     0.1000    0.5000         80
   44    25    17    14.0789     0.1000    0.5000          0
   44    26    17    14.0789     0.1000    0.5000          0
   29    23    18    14.0789     0.1000    0.5000        180
   29    24    18    14.0789     0.1000    0.5000        180
   30    24    19    13.9063     0.1000    0.5000        279
   31    24    19    27.8127     0.1000    0.5000        279
   32    25    19    39.8211     0.1000    0.5000        279
   33    25    19    27.8127     0.1000    0.5000        279
   34    25    19    27.8127     0.1000    0.5000        279
   35    26    19    39.8211     0.1000    0.5000        279
   36    26    19    27.8127     0.1000    0.5000        279
   37    26    19    27.8127     0.1000    0.5000        279
   38    26    19    27.8127     0.1000    0.5000        279
   39    26    19    27.8127     0.1000    0.5000        279
   40    26    19    27.8127     0.1000    0.5000        279
   41    26    19    27.8127     0.1000    0.5000        279
   42    26    19    27.8127     0.1000    0.5000        279
   43    26    19    13.9063     0.1000    0.5000        279
   44    47    20    14.0789     0.1000    0.5000          0
   44    48    20    14.0789     0.1000    0.5000          0
   42    17    21    13.5958     0.1000    0.5000        346
   43    18    21    39.8211     0.1000    0.5000        346
   44    19    21    39.8211     0.1000    0.5000        346
   44    20    21    27.1915     0.1000    0.5000        346
   45    21    21    39.8211     0.1000    0.5000        346
   45    22    21    27.1915     0.1000    0.5000        346
   45    23    21    27.1915     0.1000    0.5000        346
   45    24    21    39.8211     0.1000    0.5000        346
   44    25    21    13.5958     0.1000    0.5000        346
   29    24    22     9.3859     0.1000    0.5000        270
   30    24    22    18.7718     0.1000    0.5000        270
   47    43    23    13.4201     0.1000    0.5000         37
   46    44    23    39.8211     0.1000    0.5000         37
   46    45    23    39.8211     0.1000    0.5000         37
   45    46    23    39.8211     0.1000    0.5000         37
   44    47    23    13.4201     0.1000    0.5000         37
   39    16    24    13.7338     0.1000    0.5000        288
   40    16    24    27.4676     0.1000    0.5000        288
   41    16    24    39.8211     0.1000    0.5000        288
   42    17    24    13.7338     0.1000    0.5000        288
   29    24    25    13.5958     0.1000    0.5000        243
   26    25    25    39.8211     0.1000    0.5000        243
   27    25    25    27.1915     0.1000    0.5000        243
   28    25    25    39.8211     0.1000    0.5000        243
   24    26    25    39.8211     0.1000    0.5000        243
   25    26    25    27.1915     0.1000    0.5000        243
   23    27    25    13.5958     0.1000    0.5000        243
   47    42    26    14.0789     0.1000    0.5000          0
   47    43    26    14.0789     0.1000    0.5000          0
   49    33    27    13.8373     0.1000    0.5000         13
   48    34    27    39.8211     0.1000    0.5000         13
   48    35    27    27.6746     0.1000    0.5000         13
   48    36    27    27.6746     0.1000    0.5000         13
   48    37    27    27.6746     0.1000    0.5000         13
   48    38    27    27.6746     0.1000    0.5000         13
   48    39    27    27.6746     0.1000    0.5000         13
   48    40    27    27.6746     0.1000    0.5000         13
   48    41    27    39.8211     0.1000    0.5000         13
   47    42    27    13.8373     0.1000    0.5000         13
   55    25    28    13.5538     0.1000    0.5000         37
   54    26    28    39.8211     0.1000    0.5000         37
   54    27    28    27.1075     0.1000    0.5000         37
   54    28    28    39.8211     0.1000    0.5000         37
   53    29    28    27.1075     0.1000    0.5000         37
   53    30    28    39.8211     0.1000    0.5000         37
   52    31    28    39.8211     0.1000    0.5000         37
   50    32    28    39.8211     0.1000    0.5000         37
   51    32    28    27.1075     0.1000    0.5000         37
   49    33    28    13.5538     0.1000    0.5000         37
   51    11    29    13.7769     0.1000    0.5000        344
   51    12    29    27.5539     0.1000    0.5000        344
   51    13    29    39.8211     0.1000    0.5000        344
   52    14    29    27.5539     0.1000    0.5000        344
   52    15    29    27.5539     0.1000    0.5000        344
   53    16    29    39.8211     0.1000    0.5000        344
   53    17    29    27.5539     0.1000    0.5000        344
   53    18    29    27.5539     0.1000    0.5000        344
   53    19    29    27.5539     0.1000    0.5000        344
   53    20    29    39.8211     0.1000    0.5000        344
   54    21    29    27.5539     0.1000    0.5000        344
   54    22    29    27.5539     0.1000    0.5000        344
   54    23    29    27.5539     0.1000    0.5000        344
   54    24    29    39.8211     0.1000    0.5000        344
   55    25    29    13.7769     0.1000    0.5000        344
   29    13    30    13.9517     0.1000    0.5000          6
   29    14    30    27.9035     0.1000    0.5000          6
   29    15    30    27.9035     0.1000    0.5000          6
   29    16    30    27.9035     0.1000    0.5000          6
   29    17    30    27.9035     0.1000    0.5000          6
   29    18    30    27.9035     0.1000    0.5000          6
   29    19    30    27.9035     0.1000    0.5000          6
   29    20    30    27.9035     0.1000    0.5000          6
   29    21    30    39.8211     0.1000    0.5000          6
   28    22    30    13.9517     0.1000    0.5000          6
